"Title","Artist","Album","YouTubeMusicUrl","AlbumArtUrl"
"At My Worst (feat. Kehlani)","Pink Sweat$/Kehlani","At My Worst (feat. Kehlani)","https://music.youtube.com/search?q=Pink%20Sweat%24%2FKehlani%20At%20My%20Worst%20%28feat.%20Kehlani%29","https://cdn-images.dzcdn.net/images/cover/14f6ddbc09bdc00faaa75f8540fc4c7a/1000x1000-000000-80-0-0.jpg"
"Hotel Room Service","Pitbull","Pitbull Starring In: Rebelution (Deluxe Version)","https://music.youtube.com/search?q=Pitbull%20Hotel%20Room%20Service",""
"Timber (Feat. Ke$ha)","Pitbull","Greatest Hits","https://music.youtube.com/search?q=Pitbull%20Timber%20%28Feat.%20Ke%24ha%29","https://cdn-images.dzcdn.net/images/cover/bafa7580e18f2d795792b09b2d2bed43/1000x1000-000000-80-0-0.jpg"
"International Love","Pitbull/Chris Brown","Planet Pit","https://music.youtube.com/search?q=Pitbull%2FChris%20Brown%20International%20Love","https://cdn-images.dzcdn.net/images/cover/507351fd7b00a3bafb8b1a9d64793b4c/1000x1000-000000-80-0-0.jpg"
"Wild Wild Love","Pitbull/G.R.L.","Wild Wild Love (feat. G.R.L.)","https://music.youtube.com/search?q=Pitbull%2FG.R.L.%20Wild%20Wild%20Love","https://cdn-images.dzcdn.net/images/cover/9e34de0e697047bcae844e54211a516c/1000x1000-000000-80-0-0.jpg"
"We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song]","Pitbull/Jennifer Lopez/Cláudia Leitte","We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte)","https://music.youtube.com/search?q=Pitbull%2FJennifer%20Lopez%2FCl%C3%A1udia%20Leitte%20We%20Are%20One%20%28Ole%20Ola%29%20%5BThe%20Official%202014%20FIFA%20World%20Cup%20Song%5D","https://cdn-images.dzcdn.net/images/cover/647ad723f9ba643331b764bd16c16e4a/1000x1000-000000-80-0-0.jpg"
"We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (Olodum Mix)","Pitbull/Jennifer Lopez/Cláudia Leitte","We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte) (Olodum Mix)","https://music.youtube.com/search?q=Pitbull%2FJennifer%20Lopez%2FCl%C3%A1udia%20Leitte%20We%20Are%20One%20%28Ole%20Ola%29%20%5BThe%20Official%202014%20FIFA%20World%20Cup%20Song%5D%20%28Olodum%20Mix%29","https://cdn-images.dzcdn.net/images/cover/40abb94fbde848bc328501f7038ee00f/1000x1000-000000-80-0-0.jpg"
"Fireball","Pitbull/John Ryan","Fireball (feat. John Ryan)","https://music.youtube.com/search?q=Pitbull%2FJohn%20Ryan%20Fireball","https://cdn-images.dzcdn.net/images/cover/1bae32557a7b8779634f7accf2fc4eec/1000x1000-000000-80-0-0.jpg"
"Timber","Pitbull/Kesha","Timber","https://music.youtube.com/search?q=Pitbull%2FKesha%20Timber","https://cdn-images.dzcdn.net/images/cover/c70750fc7943ae13d3e6ccad60c3c0af/1000x1000-000000-80-0-0.jpg"
"Back in Time (featured in ""Men In Black 3"")","Pitbull/Men In Black 3","Back in Time (featured in ""Men In Black 3"")","https://music.youtube.com/search?q=Pitbull%2FMen%20In%20Black%203%20Back%20in%20Time%20%28featured%20in%20%22Men%20In%20Black%203%22%29","https://cdn-images.dzcdn.net/images/cover/226554e3f146f1fd98fd3382d773c38c/1000x1000-000000-80-0-0.jpg"
"Give Me Everything","Pitbull/Ne-Yo/Afrojack & Nayer","Give Me Everything (feat. Nayer)","https://music.youtube.com/search?q=Pitbull%2FNe-Yo%2FAfrojack%20%26%20Nayer%20Give%20Me%20Everything","https://cdn-images.dzcdn.net/images/cover/93806e3105596219e5c241af4b7e1955/1000x1000-000000-80-0-0.jpg"
"Give Me Everything","Pitbull/Ne-Yo/Afrojack/Nayer","Give Me Everything (feat. Nayer)","https://music.youtube.com/search?q=Pitbull%2FNe-Yo%2FAfrojack%2FNayer%20Give%20Me%20Everything","https://cdn-images.dzcdn.net/images/cover/93806e3105596219e5c241af4b7e1955/1000x1000-000000-80-0-0.jpg"
"Lay Me Down","Pixie Lott","Pixie Lott","https://music.youtube.com/search?q=Pixie%20Lott%20Lay%20Me%20Down","https://cdn-images.dzcdn.net/images/cover/5bb8c8eaa56a3472be03f5723a020880/1000x1000-000000-80-0-0.jpg"
"Hey There Delilah","Plain White T's","Hey There Delilah - EP","https://music.youtube.com/search?q=Plain%20White%20T%27s%20Hey%20There%20Delilah",""
"Je Me Suis Fait Tout Petit","Pomplamoose","Je Me Suis Fait Tout Petit","https://music.youtube.com/search?q=Pomplamoose%20Je%20Me%20Suis%20Fait%20Tout%20Petit","https://cdn-images.dzcdn.net/images/cover/9abe3ef1029bc76166f3115d9f2c3d1d/1000x1000-000000-80-0-0.jpg"
"The Woo","Pop Smoke/50 Cent/Roddy Ricch","Shoot For The Stars Aim For The Moon","https://music.youtube.com/search?q=Pop%20Smoke%2F50%20Cent%2FRoddy%20Ricch%20The%20Woo","https://cdn-images.dzcdn.net/images/cover/8a4749e6a4bc34db8799e0f51709c7bf/1000x1000-000000-80-0-0.jpg"
"Feel It Still","Portugal. The Man","Woodstock","https://music.youtube.com/search?q=Portugal.%20The%20Man%20Feel%20It%20Still",""
"Circles","Post Malone","Hollywood's Bleeding","https://music.youtube.com/search?q=Post%20Malone%20Circles",""
"Congratulations (feat. Quavo)","Post Malone","Stoney (Deluxe)","https://music.youtube.com/search?q=Post%20Malone%20Congratulations%20%28feat.%20Quavo%29",""
"Goodbyes (feat. Young Thug)","Post Malone","Goodbyes","https://music.youtube.com/search?q=Post%20Malone%20Goodbyes%20%28feat.%20Young%20Thug%29","https://cdn-images.dzcdn.net/images/cover/a34c120da927629e8c174d4ff3a29eed/1000x1000-000000-80-0-0.jpg"
"I Fall Apart","Post Malone","Stoney (Deluxe)","https://music.youtube.com/search?q=Post%20Malone%20I%20Fall%20Apart",""
"I'm Gonna Be","Post Malone","Hollywood's Bleeding","https://music.youtube.com/search?q=Post%20Malone%20I%27m%20Gonna%20Be",""
"Internet","Post Malone","Hollywood's Bleeding","https://music.youtube.com/search?q=Post%20Malone%20Internet",""
"rockstar (feat. 21 Savage)","Post Malone","beerbongs & bentleys","https://music.youtube.com/search?q=Post%20Malone%20rockstar%20%28feat.%2021%20Savage%29",""
"Saint-Tropez","Post Malone","Hollywood's Bleeding","https://music.youtube.com/search?q=Post%20Malone%20Saint-Tropez",""
"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone","Hollywood's Bleeding","https://music.youtube.com/search?q=Post%20Malone%20Take%20What%20You%20Want%20%28feat.%20Ozzy%20Osbourne%20%26%20Travis%20Scott%29",""
"Wow.","Post Malone","Hollywood's Bleeding","https://music.youtube.com/search?q=Post%20Malone%20Wow.",""
"Wow. (Instrumental)","Post Malone","Wow. (Instrumental)","https://music.youtube.com/search?q=Post%20Malone%20Wow.%20%28Instrumental%29","https://cdn-images.dzcdn.net/images/cover/a604e16926e62e4158a2a60e779892d1/1000x1000-000000-80-0-0.jpg"
"Sunflower (Spider-Man: Into the Spider-Verse)","Post Malone & Swae Lee","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","https://music.youtube.com/search?q=Post%20Malone%20%26%20Swae%20Lee%20Sunflower%20%28Spider-Man%3A%20Into%20the%20Spider-Verse%29",""
"rockstar","Post Malone/21 Savage","beerbongs & bentleys","https://music.youtube.com/search?q=Post%20Malone%2F21%20Savage%20rockstar","https://cdn-images.dzcdn.net/images/cover/c000a4d39f31f3716bf3f11aa5fab080/1000x1000-000000-80-0-0.jpg"
"Congratulations","Post Malone/Quavo","Stoney (Deluxe)","https://music.youtube.com/search?q=Post%20Malone%2FQuavo%20Congratulations","https://cdn-images.dzcdn.net/images/cover/efd66ec02dc81074e5b3e7825db4c380/1000x1000-000000-80-0-0.jpg"
"Sunflower","Post Malone/Swae Lee","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","https://music.youtube.com/search?q=Post%20Malone%2FSwae%20Lee%20Sunflower","https://cdn-images.dzcdn.net/images/cover/1aa3dfe91b3e5d3bc71eca6b6e9c8d39/1000x1000-000000-80-0-0.jpg"
"Psycho","Post Malone/Ty Dolla $ign","beerbongs & bentleys","https://music.youtube.com/search?q=Post%20Malone%2FTy%20Dolla%20%24ign%20Psycho","https://cdn-images.dzcdn.net/images/cover/c000a4d39f31f3716bf3f11aa5fab080/1000x1000-000000-80-0-0.jpg"
"When Doves Cry (2015 Paisley Park Remaster)","Prince/The Revolution","When Doves Cry (2015 Paisley Park Remaster) - Single","https://music.youtube.com/search?q=Prince%2FThe%20Revolution%20When%20Doves%20Cry%20%282015%20Paisley%20Park%20Remaster%29",""
"Forgettable","Project 46/Olivia","Beautiful","https://music.youtube.com/search?q=Project%2046%2FOlivia%20Forgettable","https://cdn-images.dzcdn.net/images/cover/a3b1bd7bff38b0df38b3fc3bc8525d12/1000x1000-000000-80-0-0.jpg"
"Faidherbe square (instrumental)","ProleteR","Faidherbe square (instrumental) - Single","https://music.youtube.com/search?q=ProleteR%20Faidherbe%20square%20%28instrumental%29",""
"Gangnam Style (강남스타일)","PSY","Gangnam Style (강남스타일)","https://music.youtube.com/search?q=PSY%20Gangnam%20Style%20%28%EA%B0%95%EB%82%A8%EC%8A%A4%ED%83%80%EC%9D%BC%29","https://cdn-images.dzcdn.net/images/cover/45e4493fcc15997085491debddcf049e/1000x1000-000000-80-0-0.jpg"
"Gentleman","PSY","Mega Hits 2013","https://music.youtube.com/search?q=PSY%20Gentleman","https://cdn-images.dzcdn.net/images/cover/e18ed100661f7bd2e0eddfe2b9e722a2/1000x1000-000000-80-0-0.jpg"
"강남스타일","PSY","Gangnam Style (강남스타일)","https://music.youtube.com/search?q=PSY%20%EA%B0%95%EB%82%A8%EC%8A%A4%ED%83%80%EC%9D%BC","https://cdn-images.dzcdn.net/images/cover/45e4493fcc15997085491debddcf049e/1000x1000-000000-80-0-0.jpg"
"달과6펜스（月亮与6便士）","PTCa开开子","달과6펜스（月亮与6便士） - Single","https://music.youtube.com/search?q=PTCa%E5%BC%80%E5%BC%80%E5%AD%90%20%EB%8B%AC%EA%B3%BC6%ED%8E%9C%EC%8A%A4%EF%BC%88%E6%9C%88%E4%BA%AE%E4%B8%8E6%E4%BE%BF%E5%A3%AB%EF%BC%89",""
"Me and My Broken Heart","Push Baby","Me and My Broken Heart - Single","https://music.youtube.com/search?q=Push%20Baby%20Me%20and%20My%20Broken%20Heart",""
"Brighton Rock","Queen","Sheer Heart Attack (2011 Remaster)","https://music.youtube.com/search?q=Queen%20Brighton%20Rock","https://cdn-images.dzcdn.net/images/cover/e7436d4a2f944d1716eb19768c82b9f0/1000x1000-000000-80-0-0.jpg"
"We Will Rock You","Queen","News Of The World (2011 Remaster)","https://music.youtube.com/search?q=Queen%20We%20Will%20Rock%20You","https://cdn-images.dzcdn.net/images/cover/c43a1011106beda256e5371be1b00271/1000x1000-000000-80-0-0.jpg"
"Locked Away","R. City/Adam Levine","Locked Away (feat. Adam Levine)","https://music.youtube.com/search?q=R.%20City%2FAdam%20Levine%20Locked%20Away","https://cdn-images.dzcdn.net/images/cover/78cd793d988ab34cfaac4ba5220bad9e/1000x1000-000000-80-0-0.jpg"
"Hold Me","R3HAB","Hold Me","https://music.youtube.com/search?q=R3HAB%20Hold%20Me","https://cdn-images.dzcdn.net/images/cover/7b964ed30e26d0ed1ade3ed370d8cf2c/1000x1000-000000-80-0-0.jpg"
"Wildest Dreams (R3hab Radio Edit)","R3HAB/Taylor Swift","Wildest Dreams (R3hab Radio Edit) - Single","https://music.youtube.com/search?q=R3HAB%2FTaylor%20Swift%20Wildest%20Dreams%20%28R3hab%20Radio%20Edit%29",""
"Trouble","R3HAB/VÉRITÉ","Trouble","https://music.youtube.com/search?q=R3HAB%2FV%C3%89RIT%C3%89%20Trouble","https://cdn-images.dzcdn.net/images/cover/a288cff63c62e2ce2168af9704d3b6f3/1000x1000-000000-80-0-0.jpg"
"Trouble (It's Different Remix)","R3HAB/VÉRITÉ","Trouble (It's Different Remix)","https://music.youtube.com/search?q=R3HAB%2FV%C3%89RIT%C3%89%20Trouble%20%28It%27s%20Different%20Remix%29","https://cdn-images.dzcdn.net/images/cover/69c98ac7b5ae7eeb9806b1565b698a56/1000x1000-000000-80-0-0.jpg"
"Stuck In Love","Ra Costelloe","Stuck In Love","https://music.youtube.com/search?q=Ra%20Costelloe%20Stuck%20In%20Love","https://cdn-images.dzcdn.net/images/cover/4ddd6e0eb1005b1fc8c110de06405324/1000x1000-000000-80-0-0.jpg"
"Let Go","RAC","Strangers","https://music.youtube.com/search?q=RAC%20Let%20Go","https://cdn-images.dzcdn.net/images/cover/6cd6ddc9882359a8b74b84e6a8df7f32/1000x1000-000000-80-0-0.jpg"
"Fight Song","Rachel Platten","Wildfire","https://music.youtube.com/search?q=Rachel%20Platten%20Fight%20Song",""
"Little Light","Rachel Platten","Be Here","https://music.youtube.com/search?q=Rachel%20Platten%20Little%20Light","https://cdn-images.dzcdn.net/images/cover/47b258726d570bfe2736c76c1913d1e1/1000x1000-000000-80-0-0.jpg"
"スパークル (movie ver.)","RADWIMPS","オルゴール アニメソングス!Vol.55 「君の名は。」 特集!","https://music.youtube.com/search?q=RADWIMPS%20%E3%82%B9%E3%83%91%E3%83%BC%E3%82%AF%E3%83%AB%20%28movie%20ver.%29","https://cdn-images.dzcdn.net/images/cover/22c7b01caacbd764f0b05b0a6fde1c0a/1000x1000-000000-80-0-0.jpg"
"Black Beatles","Rae Sremmurd/Gucci Mane","SremmLife 2 (Deluxe)","https://music.youtube.com/search?q=Rae%20Sremmurd%2FGucci%20Mane%20Black%20Beatles","https://cdn-images.dzcdn.net/images/cover/d9c957b88855e088940f96e955cf26be/1000x1000-000000-80-0-0.jpg"
"Human","Rag’n’Bone Man","Human (Deluxe)","https://music.youtube.com/search?q=Rag%E2%80%99n%E2%80%99Bone%20Man%20Human","https://cdn-images.dzcdn.net/images/cover/44037061fb79c73d1039c400662434a5/1000x1000-000000-80-0-0.jpg"
"Skin","Rag’n’Bone Man","Human (Deluxe)","https://music.youtube.com/search?q=Rag%E2%80%99n%E2%80%99Bone%20Man%20Skin","https://cdn-images.dzcdn.net/images/cover/44037061fb79c73d1039c400662434a5/1000x1000-000000-80-0-0.jpg"
"I'm Coming","Rain/Tablo","Rain`s World (Special Edition)","https://music.youtube.com/search?q=Rain%2FTablo%20I%27m%20Coming","https://cdn-images.dzcdn.net/images/cover/d3f44d6b6611a4b720def3cdabb3b72a/1000x1000-000000-80-0-0.jpg"
"Monsters, Inc.","Randy Newman","Monsters Inc Original Soundtrack","https://music.youtube.com/search?q=Randy%20Newman%20Monsters%2C%20Inc.","https://cdn-images.dzcdn.net/images/cover/52a306281dedfb689a0ce5f929ebd9fe/1000x1000-000000-80-0-0.jpg"
"We Belong Together","Randy Newman","Toy Story Favorites","https://music.youtube.com/search?q=Randy%20Newman%20We%20Belong%20Together","https://cdn-images.dzcdn.net/images/cover/79e2258ca8355ca8b670b50bffc7de35/1000x1000-000000-80-0-0.jpg"
"Micmacs à la gare","Raphaël Beau","Micmacs à tire-larigot (Bande originale du film)","https://music.youtube.com/search?q=Rapha%C3%ABl%20Beau%20Micmacs%20%C3%A0%20la%20gare","https://cdn-images.dzcdn.net/images/cover/e709896060aa464b43082bc80e306480/1000x1000-000000-80-0-0.jpg"
"Pose","Red Velvet","Queendom - The 6th Mini Album - EP","https://music.youtube.com/search?q=Red%20Velvet%20Pose",""
"Pushin' N Pullin'","Red Velvet","Queendom - The 6th Mini Album - EP","https://music.youtube.com/search?q=Red%20Velvet%20Pushin%27%20N%20Pullin%27",""
"Queendom","Red Velvet","Queendom - The 6th Mini Album - EP","https://music.youtube.com/search?q=Red%20Velvet%20Queendom",""
"Come and Get Your Love","Redbone","The Essential Redbone","https://music.youtube.com/search?q=Redbone%20Come%20and%20Get%20Your%20Love","https://cdn-images.dzcdn.net/images/cover/17caeec274e206c350bea52638032d8c/1000x1000-000000-80-0-0.jpg"
"New Thang","Redfoo","Party Rock Mansion","https://music.youtube.com/search?q=Redfoo%20New%20Thang",""
"Don't Leave Me (Ne me quitte pas)","Regina Spektor","What We Saw from the Cheap Seats (Deluxe Version)","https://music.youtube.com/search?q=Regina%20Spektor%20Don%27t%20Leave%20Me%20%28Ne%20me%20quitte%20pas%29","https://cdn-images.dzcdn.net/images/cover/91625041aafdfa48efbe0234023769f2/1000x1000-000000-80-0-0.jpg"
"Drive Safe","Rich Brian","The Sailor","https://music.youtube.com/search?q=Rich%20Brian%20Drive%20Safe","https://cdn-images.dzcdn.net/images/cover/483c747fbf99977b204bd73f72c5467c/1000x1000-000000-80-0-0.jpg"
"Drive Safe - A COLORS SHOW","Rich Brian","Drive Safe - A COLORS SHOW","https://music.youtube.com/search?q=Rich%20Brian%20Drive%20Safe%20-%20A%20COLORS%20SHOW","https://cdn-images.dzcdn.net/images/cover/1066c533626bc548957f46fe4f1fe301/1000x1000-000000-80-0-0.jpg"
"Glow Like Dat","Rich Brian","Glow Like Dat","https://music.youtube.com/search?q=Rich%20Brian%20Glow%20Like%20Dat","https://cdn-images.dzcdn.net/images/cover/184e1d8ad79d2a86e31d01f54b89e774/1000x1000-000000-80-0-0.jpg"
"Crisis","Rich Brian/21 Savage","Crisis (feat. 21 Savage)","https://music.youtube.com/search?q=Rich%20Brian%2F21%20Savage%20Crisis","https://cdn-images.dzcdn.net/images/cover/4ac7aa3ca59b9135dc50ff1a67c07b31/1000x1000-000000-80-0-0.jpg"
"Flex (Ooh, Ooh, Ooh)","Rich Homie Quan","Flex (Ooh, Ooh, Ooh) - Single","https://music.youtube.com/search?q=Rich%20Homie%20Quan%20Flex%20%28Ooh%2C%20Ooh%2C%20Ooh%29",""
"Splashin","Rich The Kid","The World Is Yours 2","https://music.youtube.com/search?q=Rich%20The%20Kid%20Splashin","https://cdn-images.dzcdn.net/images/cover/d465f81af033284c185b208483b855ad/1000x1000-000000-80-0-0.jpg"
"A Comme Amour","Richard Clayderman","A comme amour / Les fleurs sauvages","https://music.youtube.com/search?q=Richard%20Clayderman%20A%20Comme%20Amour","https://cdn-images.dzcdn.net/images/cover/6f33d9fef2465b5947f22c80199d427e/1000x1000-000000-80-0-0.jpg"
"Les premiers sourires de Vanessa","Richard Clayderman","Rondo pour un tout petit enfant","https://music.youtube.com/search?q=Richard%20Clayderman%20Les%20premiers%20sourires%20de%20Vanessa","https://cdn-images.dzcdn.net/images/cover/6341d02907aabbfaba7cd0c17fcc75b6/1000x1000-000000-80-0-0.jpg"
"Mariage d'amour","Richard Clayderman","Forever Love: Heart & Soul","https://music.youtube.com/search?q=Richard%20Clayderman%20Mariage%20d%27amour","https://cdn-images.dzcdn.net/images/cover/9c5691d67bd4b941bf4978c82d4673de/1000x1000-000000-80-0-0.jpg"
"Music Box Dancer","Richard Clayderman","At Home With Richard Clayderman","https://music.youtube.com/search?q=Richard%20Clayderman%20Music%20Box%20Dancer","https://cdn-images.dzcdn.net/images/cover/99474ff5cfba7630319b7a2a4b5d531c/1000x1000-000000-80-0-0.jpg"
"Pour Elise","Richard Clayderman","At Home With Richard Clayderman","https://music.youtube.com/search?q=Richard%20Clayderman%20Pour%20Elise","https://cdn-images.dzcdn.net/images/cover/99474ff5cfba7630319b7a2a4b5d531c/1000x1000-000000-80-0-0.jpg"
"星空","Richard Clayderman","星空 - Single","https://music.youtube.com/search?q=Richard%20Clayderman%20%E6%98%9F%E7%A9%BA",""
"水边的阿狄丽娜","Richard Clayderman","水边的阿狄丽娜 - Single","https://music.youtube.com/search?q=Richard%20Clayderman%20%E6%B0%B4%E8%BE%B9%E7%9A%84%E9%98%BF%E7%8B%84%E4%B8%BD%E5%A8%9C",""
"爱的纪念","Richard Clayderman","爱的纪念 - Single","https://music.youtube.com/search?q=Richard%20Clayderman%20%E7%88%B1%E7%9A%84%E7%BA%AA%E5%BF%B5",""
"Right Here Waiting","Richard Marx","Greatest Hits","https://music.youtube.com/search?q=Richard%20Marx%20Right%20Here%20Waiting",""
"Never Gonna Give You Up","Rick Astley","The Best of Me","https://music.youtube.com/search?q=Rick%20Astley%20Never%20Gonna%20Give%20You%20Up","https://cdn-images.dzcdn.net/images/cover/fe779e632872f7c6e9f1c84ffa7afc33/1000x1000-000000-80-0-0.jpg"
"Vida (Spanglish Version)","Ricky Martin","Vida (Spanglish Version)","https://music.youtube.com/search?q=Ricky%20Martin%20Vida%20%28Spanglish%20Version%29","https://cdn-images.dzcdn.net/images/cover/4208a0056d6e73623971738aa2dafb85/1000x1000-000000-80-0-0.jpg"
"Best Days of Our Lives","Right the Stars","Hello Yes Ok","https://music.youtube.com/search?q=Right%20the%20Stars%20Best%20Days%20of%20Our%20Lives","https://cdn-images.dzcdn.net/images/cover/4e0fea1f22f7ccc056eabe804182a875/1000x1000-000000-80-0-0.jpg"
"Diamonds","Rihanna","Unapologetic","https://music.youtube.com/search?q=Rihanna%20Diamonds",""
"Only Girl (In The World)","Rihanna","Loud (Deluxe)","https://music.youtube.com/search?q=Rihanna%20Only%20Girl%20%28In%20The%20World%29",""
"Shut Up And Drive","Rihanna","Good Girl Gone Bad: Reloaded","https://music.youtube.com/search?q=Rihanna%20Shut%20Up%20And%20Drive","https://cdn-images.dzcdn.net/images/cover/91276466fbc876d96be9e6926060af60/1000x1000-000000-80-0-0.jpg"
"Take A Bow","Rihanna","Good Girl Gone Bad: Reloaded","https://music.youtube.com/search?q=Rihanna%20Take%20A%20Bow",""
